Etunimi,Lukumäärä
Paulikki,18
Peter,18
Pham,18
Pia-Susanna,18
Pricella,18
Päivä,18
Raad,18
Razan,18
Reelika,18
Riitta-Anneli,18
Roine,18
Roni,18
Sabiina,18
Saga-Maria,18
Saija-Maria,18
Salla-Kaisa,18
Sami,18
Samra,18
Sanita,18
Sannimari,18
Santtu,18
Sara-Tuulia,18
Sari-Helena,18
Satu-Lotta,18
Sawsan,18
Selmi,18
Setareh,18
Shakila,18
Shilan,18
Shire,18
Sindy,18
Sinikukka,18
Sinimarja,18
Sinivuokko,18
Sirina,18
Solweig,18
Suvikki,18
Suvi-Kukka,18
Teela,18
Teija-Leena,18
Thua,18
Thuong,18
Tida,18
Tiina-Maarit,18
Tilli,18
Timea,18
Tinni,18
Tira,18
Toivo,18
Trude,18
Tytti-Maria,18
Vibeke,18
Walborg,18
Wangui,18
Yaseen,18
Yassin,18
Zana,18
Abdirahim,17
Adaeze,17
Adeola,17
Adjoa,17
Agneetta,17
Áile,17
Akter,17
Amino,17
Amirah,17
Andra,17
Andromeda,17
Anna-Eveliina,17
Annalea,17
Annalotta,17
Annea,17
Annikaisa,17
Antero,17
Anu-Elina,17
Ariadna,17
Arin,17
Arlena,17
Armas,17
Aulona,17
Awad,17
Bahja,17
Baran,17
Beáta,17
Carole,17
Cathy,17
Chatrine,17
Chen,17
Christie,17
Daud,17
Debbie,17
Delilah,17
Delphine,17
Derin,17
Despina,17
Dorthy,17
Ebru,17
Eija-Maija,17
Eirene,17
Elenora,17
Elga,17
Elli-Ilona,17
Elsiina,17
Elwa,17
Emanuela,17
Emiina,17
Enisa,17
Essiina,17
Evanna,17
Eva-Riitta,17
Evastina,17
Fahad,17
Fanny-Maria,17
Farhana,17
Farhio,17
Fatoumata,17
Fatuma,17
Filiz,17
Fu,17
Graciela,17
Guadalupe,17
Gullvi,17
Habib,17
Haider,17
Hanifa,17
Hanna-Reeta,17
Hatem,17
Heidi-Maarit,17
Heta-Liisa,17
Hila,17
Homa,17
Hosna,17
Hristova,17
Iina-Mari,17
Iita-Maria,17
Imelda,17
Ineza,17
Ing-Marie,17
Jaana-Mari,17
Jadette,17
Jena,17
Jesmina,17
Johanna-Maria,17
Julanda,17
Julian,17
Juuli-Anna,17
Juuni,17
Keesia,17
Kha,17
Khalif,17
Kirstiina,17
Kristelle,17
Kylie,17
Laetitia,17
Lala,17
Laleh,17
Laura-Leena,17
Leela,17
Leena-Anneli,17
Liina-Maija,17
Liisamaria,17
Liisukka,17
Liliann,17
Lilibet,17
Liu,17
Lotta-Maija,17
Lukas,17
Luljeta,17
Maja-Lisa,17
Maral,17
Maram,17
Máret,17
Marfa,17
Marie-Anne,17
Mariem,17
Marigona,17
Mariika,17
Marileena,17
Marja-Tuulikki,17
Markareeta,17
Medea,17
Mélanie,17
Merelle,17
Meriitta,17
Merva,17
Mette-Maaria,17
Mette-Maarit,17
Milga,17
Miliana,17
Milja-Maaria,17
Milly,17
Minelle,17
Miracle,17
Mirana,17
Misella,17
Mo,17
Mohamoud,17
Muuse,17
Nadin,17
Nafiso,17
Nataly,17
Nhat,17
Nicoleta,17
Niina-Riikka,17
Niklasdotter,17
Niko,17
Nikole,17
Nina-Maarit,17
Njoki,17
Noëlle,17
Olympia,17
Orla,17
Piia-Liisa,17
Piija,17
Pilke,17
Pinar,17
Rafaella,17
Rand,17
Raya,17
Razia,17
Reeta-Kaisa,17
Reija-Liisa,17
Ria-Maria,17
Rida,17
Rika,17
Riona,17
Ritvaliisa,17
Rosa-Mari,17
Sadio,17
Safiina,17
Safiye,17
Saja,17
Salla-Sofia,17
Samara,17
Sanni-Kaisa,17
Sannu,17
Sarafiina,17
Saralia,17
Satu-Kaarina,17
Satu-Maija,17
Say,17
Seda,17
Setayesh,17
Sevim,17
Shahnaz,17
Shakira,17
Shu,17
Sinea,17
Sinem,17
Sini-Orvokki,17
Soheila,17
Soleil,17
Susie,17
Susu,17
Tarja-Helena,17
Taylor,17
Teija-Riitta,17
Terhi-Tuulia,17
Terttuli,17
Tessi,17
Tiinaliisa,17
Timna,17
Ting,17
To,17
Tomasdotter,17
Tone,17
Tytteli,17
Ullariikka,17
Vadelmiina,17
Varpu-Liisa,17
Veina,17
Vesna,17
Vinja,17
Vlora,17
Wafa,17
Wafaa,17
Xue,17
Yasmiin,17
Zakia,17
Zarina,17
Zita,17
Zoë,17
Aarna,16
Abdiwahab,16
Abrar,16
Achieng,16
Akosua,16
Ala,16
Alara,16
Alide,16
Alin,16
Amaliina,16
Anesa,16
Anessa,16
Aneta,16
Annalena,16
Anna-Matilda,16
Anne-Kristina,16
Annett,16
Annetta,16
Anni-Liisa,16
Anni-Marja,16
Anni-Riikka,16
Annuka,16
Annuliina,16
Annuska,16
Anny,16
Anouk,16
Anu-Susanna,16
Anvi,16
Anzhela,16
Araya,16
Aryana,16
Ashraf,16
Astrea,16
Atlanta,16
Aye,16
Azadeh,16
Barita,16
Be,16
Betina,16
Bint,16
Biret,16
Birita,16
Bojan,16
Britt-Helen,16
Caren,16
Caritta,16
Catriona,16
Chanette,16
Chimamanda,16
Corina,16
Daphne,16
Darlene,16
Decire,16
Diona,16
Doreen,16
Dorina,16
Eevi-Maria,16
Eirin,16
Elis,16
Elita,16
Emiliana,16
Eris,16
Erva,16
Essi-Emilia,16
Eulaalia,16
Fabiola,16
Farhiya,16
Fatiha,16
Fianna,16
Fransisca,16
Gertrude,16
Ghazal,16
Gulnara,16
Gwen,16
Gül,16
Haidar,16
Hansdotter,16
Harper,16
Heidi-Maaria,16
Hennariina,16
Hinda,16
Hintriikka,16
Ieva,16
Inka-Liisa,16
Irmgard,16
Ivanna,16
Jaana-Marja,16
Jadelina,16
Jadwiga,16
Janka,16
Jolana,16
Jonintytär,16
Jordan,16
Julienna,16
Kaire,16
Kaisla-Maria,16
Katja-Marika,16
Kausar,16
Kezia,16
Kirsi-Marjo,16
Kristianna,16
Laurel,16
Leelia,16
Leenakaisa,16
Leilani,16
Leini,16
Leonidovna,16
Levina,16
Liini,16
Liljan,16
Lillan,16
Lillie,16
Linda-Sofia,16
Lirije,16
Lori,16
Lottaliina,16
Lucienne,16
Maarikka,16
Maaru,16
Magga,16
Maija-Riikka,16
Maijastina,16
Maina,16
Maj-Helen,16
Mari-Annukka,16
Mariantytär,16
Maria-Teresa,16
Maria-Terttu,16
Mari-Liis,16
Marja-Hannele,16
Markus,16
Marley,16
Maryann,16
Meemi,16
Meli,16
Mia-Sofia,16
Milica,16
Militza,16
Millamaria,16
Minou,16
Mirabelle,16
Mohsin,16
Musa,16
Najat,16
Nea-Emilia,16
Neea-Maria,16
Nefeli,16
Nilsdotter,16
Nnenna,16
Noe,16
Nola,16
Oilikki,16
Olessia,16
Onni,16
Oona-Emilia,16
Oskari,16
Ottiliana,16
Patriicia,16
Petranella,16
Pipariina,16
Pirke,16
Priyanka,16
Päivi-Leena,16
Raed,16
Rahil,16
Rahima,16
Reetta-Mari,16
Regiina,16
Rei,16
Riikkaliisa,16
Riitta-Helena,16
Ritva-Anneli,16
Rochelle,16
Rojin,16
Rosa-Emilia,16
Rosa-Maaria,16
Roselia,16
Rosette,16
Ruken,16
Rusul,16
Ruusunnuppu,16
Saabiriin,16
Saadia,16
Saara-Mari,16
Saaramaria,16
Sabirin,16
Sadat,16
Saija-Liisa,16
Salaad,16
Salem,16
Salla-Maaret,16
Sama,16
Samir,16
Samuela,16
Sandi,16
Sandra-Sofia,16
Sandrine,16
Sane,16
Sanna-Sofia,16
Sara-Julia,16
Satu-Hannele,16
Satumaria,16
Selen,16
Sema,16
Semra,16
Serita,16
Shadi,16
Shaymaa,16
Shukrije,16
Silja-Sofia,16
Simin,16
Siria,16
Sirkku-Leena,16
Skylar,16
Sofia-Maria,16
Sola,16
Sylwia,16
Synnove,16
Tahira,16
Taila,16
Taria,16
Terésa,16
Teresita,16
Terje,16
Toivi,16
Trina,16
Tuli,16
Ulla-Helena,16
Urve,16
Valkyria,16
Valla,16
Valonia,16
Valvatti,16
Virpi-Leena,16
Wanna,16
Weronica,16
Yasir,16
Yuliia,16
Zuzanna,16
Aadaliina,15
Aalto,15
Aaron,15
Abdulkarim,15
Adar,15
Aferdita,15
Afrodite,15
Aia,15
Aija-Riitta,15
Aina-Maria,15
Aliana,15
Alissia,15
Aminah,15
Anerva,15
Anet,15
Angie,15
Aniara,15
Anisia,15
Anna-Carin,15
Anna-Ilona,15
Anna-Marika,15
Anna-Pia,15
Anne-Britt,15
Anne-Kaisa,15
Ann-Jeanette,15
Ann-Maarit,15
Anton,15
August,15
Auringonkukka,15
Aurore,15
Auvo,15
Avalia,15
Aveline,15
Azalea,15
Bayan,15
Benjamin,15
Besarta,15
Bia,15
Celestia,15
Clary-Ann,15
Dahabo,15
Deanna,15
Della,15
Diellza,15
Diep,15
Diya,15
Donika,15
Eléonore,15
Eliora,15
Ella-Kaisa,15
Elleni,15
Elvine,15
Emmanuela,15
Emma-Reetta,15
Erla,15
Ertta,15
Eva-Leena,15
Evea,15
Fahmo,15
Farahnaz,15
Favour,15
Feodora,15
Filomena,15
Fria,15
Ganimete,15
Ganna,15
Gentiana,15
Georgieva,15
Gizem,15
Glenda,15
Gry,15
Gustaava,15
H,15
Habibo,15
Hadil,15
Hafso,15
Hagi,15
Hanane,15
Hanna-Karoliina,15
Hanna-Pauliina,15
Hannariina,15
Hanne-Leena,15
Havanna,15
Hebe,15
Heléna,15
Henrik,15
Henrintytär,15
Hermiina,15
Hilpe,15
Ho,15
Hussain,15
Håkansdotter,15
Ida-Julia,15
Iida-Elina,15
Ilayda,15
Ilmari,15
Ilse-Maj,15
Inaaya,15
Ipek,15
Ippa,15
Issa,15
Ivie,15
Izabell,15
Janiela,15
Jannah,15
Jaqueline,15
Jarmila,15
Jasemin,15
Jenilla,15
Jenna-Riina,15
Jenny-Sofia,15
Jillian,15
Jolin,15
Juhanantytär,15
Julieta,15
Julius,15
Jumana,15
Justyna,15
Jutta-Maria,15
Kaika,15
Kaintytär,15
Kaisa-Maaria,15
Katerine,15
Ketsia,15
Kida,15
Kimete,15
Kiran,15
Lalla,15
Lea-Liisa,15
Léonie,15
Liisa-Marja,15
Linda-Lotta,15
Lindsay,15
Ljuba,15
Lotta-Kaisa,15
Ludmilla,15
Luminia,15
Lycke,15
Lyudmila,15
Maareta,15
Mafalda,15
Maija-Elina,15
Maijukka,15
Maika,15
Maisu,15
Maiza,15
Maliha,15
Marcia,15
Marghita,15
Marie-Helene,15
Mariisa,15
Mario,15
Marus,15
Mattiina,15
Meerika,15
Meliisa,15
Melitta,15
Mena,15
Merena,15
Merja-Hannele,15
Mia-Maarit,15
Michal,15
Mikaeela,15
Miliza,15
Milla-Maarit,15
Mille,15
Milva,15
Minnami,15
Mirca,15
Mireka,15
Mirell,15
Mirja-Maija,15
Mirka-Maria,15
Muhiadin,15
Muriel,15
Mursal,15
Nargis,15
Nehir,15
Nejla,15
Nena,15
Nene,15
Nha,15
Nima,15
Nisha,15
Njambi,15
Noémi,15
Pavlovna,15
Peeta,15
Pelagea,15
Pella,15
Persdotter,15
Pertintytär,15
Pian,15
Piparminttu,15
Pirjo-Sisko,15
Pirpa,15
Prisca,15
Rada,15
Radha,15
Raunontytär,15
Rebeka,15
Reena,15
Reetriikka,15
Rhonda,15
Riitta-Kaarina,15
Rinesa,15
Rolfsdotter,15
Rosalyn,15
Rosiina,15
Rowena,15
Saania,15
Saarah,15
Saara-Lotta,15
Saarni,15
Sahara,15
Saija-Riikka,15
Salim,15
Samer,15
Samina,15
Sára,15
Sara-Lotta,15
Sari-Leena,15
Sari-Maria,15
Sarra,15
Senobia,15
Serenella,15
Severina,15
Shaima,15
Shamsa,15
Sherif,15
Shima,15
Shiri,15
Shpresa,15
Sibylla,15
Sigrun,15
Sine,15
Sini-Päivikki,15
Sora,15
Sumeja,15
Suvi-Johanna,15
Suvimarja,15
Sävel,15
Talib,15
Tao,15
Taru-Maija,15
Tasneem,15
Tea-Maria,15
Teele,15
Tepontytär,15
Teres,15
Tiia-Maaria,15
Tina-Maria,15
Tirlittan,15
Tue,15
Ulla-Kristina,15
Ulla-Pia,15
Ulla-Sisko,15
Vania,15
Vanilia,15
Veera-Sofia,15
Vera-Maria,15
Vivea,15
Vivi-Anne,15
Viviikka,15
Wah,15
Wangari,15
Wiveca,15
Xiu,15
Yahya,15
Yelena,15
Zoia,15
Aami,14
Afifa,14
Afsaneh,14
Agneeta,14
Aino-Riitta,14
Aissa,14
Akinyi,14
Alaia,14
Aleksintytär,14
Aliide,14
Alja,14
Allida,14
Alviida,14
Alwan,14
Amora,14
Ancelina,14
Andeliina,14
Anela,14
Angelita,14
Anida,14
Anna-Inkeri,14
Anna-Lyydia,14
Annamária,14
Anna-Mariia,14
Annarosa,14
Ann-Cristine,14
Anne-Katariina,14
Anne-Marjatta,14
Annemo,14
Ann-Gret,14
Annilotta,14
Ansela,14
Anseliina,14
Anttoniina,14
Anu-Maaria,14
Anzela,14
Ariya,14
Arzu,14
Atsalea,14
Aurélie,14
Avan,14
Baraa,14
Bashiir,14
Billie,14
Bouchra,14
Cansu,14
Christell,14
Christianne,14
Clémentine,14
Daga,14
Dang,14
Dawood,14
Dayana,14
Dimitrova,14
Dóra,14
Dounia,14
Duaa,14
Eeni,14
Eeva-Reetta,14
Eija-Sisko,14
Elaisa,14
Elisse,14
Elize,14
Ellika,14
Elmedina,14
Elora,14
Emese,14
Emmanuel,14
Eniola,14
Eva-Britt,14
Eva-Marja,14
Evina,14
Fabiana,14
Fahima,14
Fakher,14
Fardowso,14
Fathi,14
Faustina,14
Felice,14
Felisia,14
Fenja,14
Fiorella,14
Fjolla,14
Friederike,14
Galyna,14
Gerli,14
Giada,14
Haddy,14
Haley,14
Hanna-Kaija,14
Hanna-Lea,14
Hanna-Sisko,14
Hedi,14
Hedy,14
Hekla,14
Helma,14
Helmi-Ilona,14
Hendrika,14
Henna-Emilia,14
Henna-Reetta,14
Henrikka,14
Heta-Maija,14
Hibaq,14
Hilla-Mari,14
Hilla-Marja,14
Iben,14
Ida-Amanda,14
Iida-Kaisa,14
Iidamari,14
Iina-Maija,14
Ikraam,14
Ilaf,14
Ilda,14
Indra,14
Inka-Maaria,14
Inka-Sofia,14
Irma-Leena,14
Iva,14
Ivonne,14
Jadelin,14
Janeta,14
Jarlsdotter,14
Jazmin,14
Jeniina,14
Jennamiia,14
Jenni-Leena,14
Jerita,14
Jette,14
Jitta,14
Jonna-Julia,14
Kaijaleena,14
Kaili,14
Kaitlin,14
Kami,14
Karela,14
Kati-Susanna,14
Katja-Helena,14
Katri-Johanna,14
Kawthar,14
Khawla,14
Kitti,14
Kowsar,14
Kristiin,14
Kuisma,14
Laura-Mari,14
Leoni,14
Leonita,14
Letizia,14
Liisamari,14
Lili-Ann,14
Lona,14
Loreta,14
Lotti,14
Lubna,14
Lul,14
Mackenzie,14
Madelén,14
Madeléne,14
Magnhild,14
Maher,14
Mansi,14
Margerita,14
Margurite,14
Marie-Sofie,14
Mari-Helen,14
Marjo-Riina,14
Markusdotter,14
Maruska,14
Matja,14
Matroona,14
Meeli,14
Meg,14
Melica,14
Meriella,14
Merima,14
Merisa,14
Meron,14
Mielo,14
Milada,14
Mila-Maria,14
Milene,14
Minca,14
Minna-Elina,14
Minna-Marjaana,14
Minna-Susanna,14
Minni-Maria,14
Minya,14
Mirena,14
Mirha,14
Miri,14
Mirina,14
Mirjaliisa,14
Muno,14
Mushtaq,14
Nabil,14
Nadra,14
Nahida,14
Najla,14
Nasim,14
Nazli,14
Neslihan,14
Netta-Maria,14
Nica,14
Nicita,14
Nora-Maria,14
Onnea,14
Oula,14
Peikko,14
Pelin,14
Pia-Johanna,14
Pia-Marie,14
Pia-Marja,14
Pola,14
Pouta,14
Puro,14
Qing,14
Queen,14
Rachelle,14
Rachida,14
Reeta-Mari,14
René,14
Rihaam,14
Riija,14
Riikka-Johanna,14
Riikka-Maaria,14
Riina-Liisa,14
Ritu,14
Rocio,14
Roosa-Maija,14
Rosali,14
Rosa-Linda,14
Rosana,14
Roswitha,14
Rufina,14
Ruuti,14
Sabiriin,14
Sabriin,14
Sadehelmi,14
Sadiyo,14
Saleban,14
Sallamaaria,14
Salla-Marja,14
Salla-Tuulia,14
Samah,14
Samuntytär,14
Sannaliisa,14
Sanna-Riina,14
Sannika,14
Sanya,14
Saraste,14
Satu-Elina,14
Sedra,14
Seeli,14
Selenia,14
Seline,14
Senita,14
Sepideh,14
Sesilja,14
Sessa,14
Shahin,14
Sharifa,14
Sheima,14
Shiva,14
Sievi,14
Sig-Britt,14
Silja-Riitta,14
Sinitta,14
Sisi,14
Sofina,14
Somayeh,14
Souad,14
Stanislava,14
Steffi,14
Sultana,14
Synnevi,14
Sävele,14
Tabitha,14
Tala,14
Taru-Maria,14
Tesla,14
Thora,14
Tia-Mari,14
Tiia-Maarit,14
Tiia-Mariia,14
Tiina-Tuulia,14
Tikva,14
Titta-Riina,14
Tiuhti,14
Tosca,14
Ulla-Maaria,14
Ulla-May,14
Ullrika,14
Uwase,14
Vaapukka,14
Vailet,14
Valentyna,14
Verla,14
Veronique,14
Vesper,14
Vian,14
Vilena,14
Viljami,14
Virpa,14
Walaa,14
Wiveka,14
Yada,14
Yalda,14
Aamutähti,13
Aata,13
Aaya,13
Aba,13
Abby,13
Abdihakim,13
Abdulrazzaq,13
Adaora,13
Adi,13
Agape,13
Aino-Helena,13
Akiliina,13
Aksana,13
Akseliina,13
Aleftina,13
Aleida,13
Aliisia,13
Amanita,13
Amidala,13
Andriana,13
Angelia,13
Angeliki,13
Ann-Christina,13
Anni-Julia,13
Annita,13
Ann-Len,13
Annu-Maria,13
Anrika,13
Antigona,13
Anu-Johanna,13
Anu-Liina,13
Anuriikka,13
Arezo,13
Asrin,13
Atena,13
Auria,13
Auruura,13
Ayman,13
Benin,13
Benina,13
Bethel,13
Betül,13
Bleona,13
Borghild,13
Brielle,13
Brita-Lisa,13
Burhan,13
Camelia,13
Canan,13
Carlota,13
Catja,13
Catriina,13
Cemile,13
Ceren,13
Chandra,13
Chatrin,13
Cherry,13
Chidera,13
Chira,13
Cinderella,13
Cleopatra,13
Desirè,13
Didem,13
Dominica,13
Dona,13
Donjeta,13
Dorthe,13
Eeva-Inkeri,13
Efua,13
Eila-Maria,13
Elana,13
Electra,13
Elegia,13
Eléna,13
Elinore,13
Ella-Olivia,13
Ella-Riina,13
Elna-Maria,13
Elsayed,13
Elsbet,13
Elve,13
Emeli,13
Emma-Roosa,13
Emmeliina,13
Emriikka,13
Engeliina,13
Enni-Lotta,13
Erjona,13
Eslem,13
Essi-Lotta,13
Estela,13
Eva-Christina,13
Eva-Kristina,13
Eveli,13
Evilla,13
Faarah,13
Fabienne,13
Familia,13
Fateme,13
Felia,13
Fuaad,13
Gail,13
Giia,13
Gwendolyn,13
Haawo,13
Haidi,13
Hajer,13
Hanna-Emilia,13
Hannastiina,13
Hanne-Marie,13
Hasna,13
Haya,13
Heidi-Marika,13
Heidi-Susanna,13
Heli-Riitta,13
Helleka,13
Helmiida,13
Helmi-Lilja,13
Helmi-Riitta,13
Henna-Sofia,13
Hentriikka,13
Hidajete,13
Hillamari,13
Huseen,13
Husna,13
Ida-Elina,13
Iida-Maaria,13
Iina-Lotta,13
Imaan,13
Inci,13
Ing-Maj,13
Intisar,13
Ivalo,13
Ivi,13
Jaael,13
Jacinda,13
Janett,13
Jani,13
Jasper,13
Jawad,13
Jenna-Sofia,13
Jenni-Elina,13
Jerica,13
Jesmiina,13
Jila,13
Johana,13
Jooa,13
Joona,13
Joosefiina,13
Jormantytär,13
Julitta,13
Jupiter,13
Jwan,13
Jytte,13
Kaaren,13
Kadija,13
Kaisa-Elina,13
Kaisa-Reeta,13
Kaisa-Riitta,13
Kajo,13
Kasmiira,13
Kasper,13
Katjusha,13
Kirsi-Hannele,13
Kirsi-Marjaana,13
Kjerstin,13
Kuunsäde,13
Ladan,13
Lai,13
Layal,13
Leenamari,13
Leiah,13
Leida,13
Lenna,13
Leon,13
Liisa-Marjatta,13
Lotta-Riina,13
Loubna,13
Louis,13
Lusina,13
Madlena,13
Magali,13
Mahtab,13
Makreeta,13
Marcusdotter,13
Margalit,13
Maritha,13
Marja-Riikka,13
Mawada,13
Mayar,13
Mayya,13
Meelia,13
Merethe,13
Meriina,13
Merja-Terttu,13
Michel,13
Michella,13
Midori,13
Mikayla,13
Minna-Johanna,13
Mireia,13
Mui,13
Muktar,13
Naa,13
Nadina,13
Nagham,13
Najwa,13
Nam,13
Nathali,13
Nea-Mari,13
Neha,13
Nella-Sofia,13
Nicol,13
Noémie,13
Noga,13
Noora-Sofia,13
Nusrat,13
Olegovna,13
Ooda,13
Outi-Mari,13
Outi-Marja,13
Pami,13
Patrycja,13
Paula-Maija,13
Petja,13
Pirjo-Hannele,13
Pirkka,13
Päivi-Maarit,13
Rabab,13
Railikki,13
Raimontytär,13
Ranghild,13
Raven,13
Ray,13
Rena,13
Riinu,13
Rista,13
Rita-Maria,13
Ritja,13
Roma,13
Romana,13
Rose-Maria,13
Ru,13
Rubina,13
Runa-Lisa,13
S.,13
Saana-Tuulia,13
Sabira,13
Sahal,13
Sakari,13
Salla-Riikka,13
Samanta,13
Sameer,13
Samiya,13
Sanna-Tuulia,13
Sanni-Maija,13
Santeri,13
Sari-Hannele,13
Sari-Liisa,13
Sari-Maija,13
Sarleena,13
Satu-Maaret,13
Seere,13
Seinab,13
Sela,13
Seni,13
Senni-Sofia,13
Serene,13
Sergejevna,13
Sharona,13
Sheida,13
Shugri,13
Sirene,13
Sofii,13
Soli,13
Stacy,13
Star,13
Suhaila,13
Sukanya,13
Sulotar,13
Sumaiya,13
Suong,13
Suvi-Pauliina,13
Tanja-Maarit,13
Tapani,13
Tapanintytär,13
Tapio,13
Tareq,13
Taru-Tuuli,13
Terhi-Marja,13
Terri,13
Tiina-Elina,13
Tiinamaija,13
Tiira,13
Titta-Mari,13
Towe,13
Tuuli-Mari,13
Türkan,13
Tyti,13
Vaili,13
Valentin,13
Valora,13
Vendi,13
Viivi-Lotta,13
Viri,13
Viyan,13
Vladislava,13
Waldine,13
Wiliina,13
Winona,13
Xiang,13
Yousef,13
Yuan,13
Zahara,13
Zeineb,13
Åse,13
Aadalmiina,12
Abdel,12
Abdulqader,12
Abid,12
Ade,12
Adila,12
Aditi,12
Ahmednur,12
Ainoa,12
Aino-Liina,12
Aino-Sisko,12
Airin,12
Aiza,12
Aleksejevna,12
Alliina,12
Ameer,12
Amjad,12
Anas,12
Anemone,12
Angeles,12
Anica,12
Anine,12
Anjuli,12
Anna-Eliisa,12
Anna-Juulia,12
Anna-Linnea,12
Anna-Maaret,12
Anneliisa,12
Anne-Marit,12
Annentytär,12
Anne-Sisko,12
Anne-Sofie,12
Ann-Louis,12
Ann-Viol,12
Anssintytär,12
Anttuuna,12
Anu-Pauliina,12
Aoife,12
Arline,12
Asja,12
Augustine,12
Avigail,12
Avril,12
Aysegül,12
Banu,12
Belma,12
Benedicta,12
Benedicte,12
Beritan,12
Bethany,12
Bile,12
Bita,12
Bo,12
Candice,12
Candy,12
Celena,12
Ceres,12
Charlize,12
Charlot,12
Cheri,12
Cheyenne,12
Christella,12
Ciana,12
Cina,12
Cindi,12
Courtney,12
Dali,12
Dalya,12
Deka,12
Delvin,12
Divya,12
Donata,12
Dong,12
Eemeli,12
Eevaliina,12
Eeva-Maaria,12
Eevariitta,12
Eléa,12
Elisheva,12
Ella-Emilia,12
Elmiida,12
Elodia,12
Else-Mai,12
Elvin,12
Elvy,12
Emilié,12
Emilyn,12
Emma-Karoliina,12
Emma-Noora,12
Enni-Maija,12
Erda,12
Esosa,12
Everiina,12
Fang,12
Faraj,12
Fatme,12
Faysal,12
Felicitas,12
Fen,12
Fleur,12
Fowsia,12
Françoise,12
Franksdotter,12
Ganga,12
Genevieve,12
Georgette,12
Ghalib,12
Gretchen,12
Gunne,12
Gunne-Maj,12
Gunn-Maj,12
Hadassah,12
Hamide,12
Hanieh,12
Hanife,12
Hanna-Elisa,12
Hanna-Marie,12
Hanna-Stiina,12
Hanna-Tuulia,12
Hao,12
Hawraa,12
Heidi-Marja,12
Heidy,12
Heilimä,12
Heini-Marja,12
Heli-Johanna,12
Helme,12
Hera,12
Houda,12
Ibadete,12
Idris,12
Ihsan,12
Iida-Eveliina,12
Iisa-Maria,12
Iitamari,12
Ildiko,12
Inga-Lena,12
Ingalis,12
Inga-Maarit,12
Ingebritt,12
Ingrit,12
Inkariina,12
Iqlaas,12
Isha,12
Iwona,12
Jaada,12
Janeth,12
Jasminka,12
Jenna-Maaria,12
Jenni-Liisa,12
Jenni-Maija,12
Jinan,12
Jonnentytär,12
Judi,12
Juliska,12
Juuliska,12
Kanjana,12
Kari,12
Karliina,12
Kasperiina,12
Katianna,12
Kati-Maarit,12
Kati-Mari,12
Katja-Liisa,12
Katla,12
Keth,12
Khudhair,12
Kirsi-Liisa,12
Kirsi-Marika,12
Kirstin,12
Kisu,12
Krenare,12
Kristy,12
Lale,12
Lassentytär,12
Lassintytär,12
Leena-Liisa,12
Leena-Maarit,12
Lembi,12
Lenny,12
Liah,12
Lidiia,12
Liin,12
Lilie,12
Lilyana,12
Lisandra,12
Liva,12
Lotta-Liina,12
Lumikirsikka,12
Ma,12
Macy,12
Maddalena,12
Madelin,12
Maeve,12
Mai-Brit,12
Maij-Lis,12
Maiju-Liina,12
Mailen,12
Maivor,12
Majeed,12
Maj-Leena,12
Majlinda,12
Maj-Viol,12
Manon,12
Manti,12
Marga,12
Maria-Kristiina,12
Mari-Anni,12
Maricel,12
Marilin,12
Marintytär,12
Mari-Sanna,12
Mari-Sisko,12
Mari-Tuulia,12
Medine,12
Meia,12
Melodie,12
Merja-Helena,12
Merliina,12
Mery,12
Meryam,12
Mia-Maija,12
Michèle,12
Michell,12
Miima,12
Miimi,12
Milan,12
Milanna,12
Milla-Riikka,12
Minela,12
Mini,12
Minnéa,12
Minttumaria,12
Miritza,12
Mirja-Kaarina,12
Mohamuud,12
Mohsen,12
Molli,12
Monalisa,12
Monja,12
Moon,12
Morsal,12
Mu,12
Muayad,12
Muhammed,12
Muhudin,12
Na,12
Nahla,12
Naji,12
Nastaran,12
Nataliina,12
Nayla,12
Nazia,12
Ndey,12
Neetta,12
Negar,12
Neli,12
Nella-Noora,12
Neneh,12
Nenja,12
Nian,12
Nico,12
Nieves,12
Niina-Kaisa,12
Nikontytär,12
Nóra,12
Nuran,12
Nuray,12
Oana,12
Oda,12
Ola,12
Omenankukka,12
Omolola,12
Orsolya,12
Oskarintytär,12
Osmontytär,12
Pandora,12
Paraskeva,12
Patrica,12
Patrice,12
Piia-Maarit,12
Piia-Riikka,12
Pippi,12
Piri,12
Pirje,12
Pirjoriitta,12
Pirkko-Helena,12
Pirkko-Riitta,12
Pranee,12
Prisha,12
Priskilla,12
Purity,12
Putri,12
Päivi-Elina,12
Päivi-Riitta,12
Qian,12
Qusay,12
Rachael,12
Rain,12
Raluca,12
Rami,12
Ramina,12
Randi,12
Reita,12
Ritva-Maija,12
Robina,12
Romy,12
Ronja-Maria,12
Rosa-Liina,12
Rosalind,12
Roxanna,12
Ruta,12
Saara-Elina,12
Sadiya,12
Saffron,12
Sahrami,12
Saif,12
Saira,12
Sallima,12
Sammal,12
Sanna-Pauliina,12
Sanna-Reetta,12
Sanra,12
Saraliina,12
Saramaria,12
Sara-Marie,12
Sara-Tuuli,12
Satu-Kristiina,12
Satumarja,12
Selvete,12
Shaimaa,12
Shari,12
Shirel,12
Shreya,12
Shweta,12
Simran,12
Sini-Maaret,12
Sinimaria,12
Sini-Marika,12
Sini-Meri,12
Sirikli,12
Sisko-Helena,12
Sri,12
Stella-Maria,12
Supaporn,12
Sura,12
