Etunimi,Lukumäärä
Annileena,10
Anni-Liisa,10
Anni-Riina,10
Anni-Riitta,10
Ann-Maarit,10
Anny,10
Anu-Riitta,10
Arbenita,10
Arezoo,10
Ariadna,10
Arianne,10
Arja-Helena,10
Arja-Terttu,10
Aurela,10
Avalon,10
Azhaar,10
Barbi,10
Batoul,10
Bernadette,10
Bette,10
Betül,10
Billie,10
Bora,10
Cam,10
Cariina,10
Carmel,10
Carole,10
Cataleya,10
Catherina,10
Cathrin,10
Catja,10
Celestine,10
Chandra,10
Chioma,10
Cindi,10
Clementine,10
Cristal,10
Dakota,10
Daniel,10
Danuta,10
Eina,10
Eleonore,10
Eliane,10
Elis,10
Ella-Emilia,10
Ella-Riikka,10
Elli-Lotta,10
Ellu,10
Elvin,10
Elwa,10
Emma-Karoliina,10
Enas,10
Ennie,10
Ewelina,10
Fabiana,10
Fatemah,10
Fikrije,10
Frida-Maria,10
Geraldine,10
Gillian,10
Glenda,10
Greete,10
Gull-Britt,10
Hakima,10
Hanadi,10
Hanife,10
Hanna-Elisa,10
Hanna-Katriina,10
Hebe,10
Heli-Sisko,10
Henja,10
Henrita,10
Hildi,10
Hoodo,10
Houda,10
Iimaan,10
Ilda,10
Imaan,10
Imelda,10
Jaael,10
Jani,10
Jehona,10
Jenna-Emilia,10
Jerita,10
Jette,10
Jinan,10
Jolana,10
Jonna-Kaisa,10
Josephina,10
Juniper,10
Jutta-Mari,10
Juuli-Maria,10
Jytte,10
Kadija,10
Kaija-Helena,10
Kaija-Maija,10
Kaija-Sisko,10
Kaisa-Reeta,10
Kajo,10
Kanokwan,10
Kaste-Helmi,10
Kati-Mari,10
Kertu,10
Kirsi-Hannele,10
Kirsi-Marie,10
Kirsi-Marjaana,10
Kiuru,10
Kreta,10
Kristy,10
Kseniya,10
Lanya,10
Laure,10
Léonie,10
Liridona,10
Ljudmilla,10
Lotta-Leena,10
Lotti,10
Louhi,10
Lucía,10
Lumiella,10
Maarita,10
Madelaine,10
Manti,10
Marcia,10
Margitta,10
Maria-Kristiina,10
Mariska,10
Marja-Riikka,10
Marjo-Reetta,10
Martine,10
Matja,10
Mays,10
Meia,10
Melise,10
Merianna,10
Meriel,10
Meriitta,10
Merikukka,10
Merili,10
Merli,10
Mette-Maarit,10
Mia-Riikka,10
Milan,10
Milja-Emilia,10
Milja-Maaria,10
Milla-Roosa,10
Milly,10
Minou,10
Mirabelle,10
Mireka,10
Mirina,10
Mirke,10
Misella,10
Moe,10
Mojgan,10
Monja,10
Nabaa,10
Naemi,10
Najat,10
Najlaa,10
Nanda,10
Nasim,10
Nastaran,10
Ndey,10
Nehir,10
Nenni,10
Neslihan,10
Nessi,10
Netta-Maria,10
Nica,10
Nicoleta,10
Nigar,10
Niina-Maija,10
Niloufar,10
Nina-Marika,10
Nino,10
Nuran,10
Nusrat,10
Onja,10
Outi-Leena,10
Paige,10
Pearl,10
Peeta,10
Pelagia,10
Petja,10
Pia-Carita,10
Pia-Helena,10
Piia-Johanna,10
Pinar,10
Pirkko-Helena,10
Pirkko-Riitta,10
Pouta,10
Pranee,10
Rada,10
Raghad,10
Raija-Sisko,10
Raika,10
Raja,10
Rajana,10
Ramina,10
Reija-Leena,10
Reija-Riitta,10
Reita,10
Renáta,10
Rhonda,10
Riikka-Elina,10
Riikka-Sisko,10
Riina-Lotta,10
Rista,10
Ritva-Maija,10
Rojin,10
Rosalin,10
Rosette,10
Rowena,10
Rukia,10
Ruwayda,10
Saamiya,10
Saana-Sofia,10
Sabira,10
Sacdiyo,10
Sahara,10
Saia,10
Saila-Maria,10
Sakineh,10
Sallamaarit,10
Salmo,10
Sanna-Kaija,10
Sannaliisa,10
Sara-Tuuli,10
Sari-Minna,10
Sarla,10
Sasu,10
Satu-Leena,10
Satu-Marjaana,10
Seema,10
Seere,10
Sela,10
Selen,10
Sema,10
Seni,10
Sennu,10
Seren,10
Sessa,10
Shamis,10
Shatha,10
Shiri,10
Sini-Maaret,10
Sirina,10
Siriporn,10
Sirpa-Helena,10
Skylar,10
Soli,10
Sora,10
Stella-Maria,10
Sunniva,10
Supaporn,10
Susanna-Maria,10
Tahereh,10
Tahiti,10
Taija-Leena,10
Tarja-Maarit,10
Tatsiana,10
Tehilla,10
Terhi-Maria,10
Tessaliina,10
Tiia-Marika,10
Tiinakaisa,10
Timja,10
Tonya,10
Tosca,10
Tuli,10
Ulli,10
Valdine,10
Valentiina,10
Vilena,10
Vilma-Liina,10
Vineta,10
Viri,10
Vlera,10
Wilma-Lotta,10
Xiao,10
Xin,10
Y,10
Yasamin,10
Yildiz,10
Yllka,10
Zohal,10
Zohreh,10
Abby,9
Abeer,9
Afiifa,9
Aila-Maija,9
Ainaz,9
Aino-Elisa,9
Aino-Sisko,9
Aishah,9
Aja,9
Ajana,9
Akira,9
Aliida,9
Alissia,9
Allegra,9
Alora,9
Ambra,9
Amena,9
Anabella,9
Anea,9
Angie,9
Anida,9
Anna-Inkeri,9
Annalea,9
Anna-Maaret,9
Annamária,9
Anna-Marjaana,9
Anna-Mi,9
Anna-Mia,9
Anna-Rosa,9
Anna-Sara,9
Anne-Birgitta,9
Anni-Eveliina,9
Anni-Katri,9
Anni-Roosa,9
Ann-Kristine,9
Anu-Marika,9
Arezu,9
Arja-Maarit,9
Arlette,9
Aurea,9
Auriina,9
Avelina,9
Aye,9
Aysegül,9
Azhar,9
Azita,9
Batul,9
Betina,9
Betsy,9
Biljana,9
Bo,9
Bozena,9
Brooke,9
Cami,9
Canan,9
Candice,9
Caritta,9
Ceela,9
Ceren,9
Chiamaka,9
Chiman,9
Christal,9
Ciana,9
Clare,9
Clea,9
Connie,9
Dali,9
Darlene,9
Delina,9
Dicle,9
Dragana,9
Duha,9
Eemi,9
Eeve,9
Eija-Anneli,9
Eija-Elina,9
Eija-Helena,9
Eirin,9
Elana,9
Eleana,9
Eliida,9
Eliora,9
Ella-Leena,9
Elle-Maria,9
Elli-Nora,9
Eloisa,9
Elwira,9
Emmakaisa,9
Emmaliisa,9
Emmanuela,9
Emmi-Riina,9
Ermira,9
Esraa,9
Essi-Mari,9
Eva-Kaisa,9
Eva-Kristina,9
Eve-Maria,9
Fabiola,9
Fannie,9
Fanny-Maria,9
Fariha,9
Farzaneh,9
Fawzia,9
Federica,9
Felia,9
Fereshta,9
Fidan,9
Fina,9
Florije,9
Foos,9
Fotini,9
Gisele,9
Grethel,9
Gunn-Lis,9
H,9
Habiiba,9
Haije,9
Hanne-Kaisa,9
Hanne-Riikka,9
Hanni-Mari,9
Harper,9
Hasti,9
Heddy,9
Heidi-Hannele,9
Heidi-Johanna,9
Heidi-Marie,9
Heile,9
Heine,9
Helea,9
Helia,9
Heli-Anneli,9
Heli-Maaria,9
Helmi-Lilja,9
Helmi-Riitta,9
Henje,9
Henna-Emilia,9
Hera,9
Hilkka-Leena,9
Ho,9
Hoai,9
Hodo,9
Htoo,9
Huyen,9
Ida-Annika,9
Ida-Elina,9
Ida-Eveliina,9
Ida-Liina,9
Ida-Lina,9
Iida-Eveliina,9
Iidamari,9
Iina-Riikka,9
Ilayda,9
Imani,9
Ing-Maj,9
Inkaliina,9
Inka-Liina,9
Iqlas,9
Iwona,9
Jadelina,9
Jainaba,9
Janett,9
Jaroslava,9
Jassi,9
Jeanine,9
Jenna-Maaria,9
Jennamari,9
Jennimaria,9
Jesmina,9
Jihan,9
Jillian,9
Jolin,9
Jonna-Marika,9
Joona,9
Jusra,9
Justine,9
Juta,9
Kaisa-Helena,9
Kaisaliisa,9
Kaisla-Kerttu,9
Kari,9
Katianna,9
Katina,9
Katjuska,9
Katri-Elina,9
Katri-Leena,9
Katri-Mari,9
Kavita,9
Keth,9
Kezia,9
Khalida,9
Khatera,9
Kiran,9
Kirsimari,9
Kirsti-Kaarina,9
Kirsti-Maija,9
Kobra,9
Lale,9
Lalita,9
Lava,9
Leela,9
Leilani,9
Leonna,9
Leylo,9
Lidiya,9
Liel,9
Liina-Kaisa,9
Liisamaria,9
Lilie,9
Lillan,9
Lilyana,9
Lina-Maria,9
Lise-Maj,9
Love,9
Lumilia,9
Lumilla,9
Luminia,9
Lumi-Sofia,9
Lya,9
Madiha,9
Maiia,9
Mako,9
Maria-Elisa,9
Mari-Kristiina,9
Marilena,9
Mari-Lotta,9
Marilou,9
Marites,9
Mari-Tuulia,9
Marjo-Rita,9
Marwah,9
Mayan,9
Medea,9
Medine,9
Meelia,9
Meeri-Maria,9
Mehri,9
Melian,9
Mena,9
Menja,9
Meri-Sisko,9
Meri-Tuulikki,9
Merja-Anneli,9
Mery,9
Mia-Liisa,9
Miia-Johanna,9
Miia-Riina,9
Miina-Liisa,9
Miina-Mari,9
Mileena,9
Milla-Maija,9
Millariina,9
Milla-Riitta,9
Milla-Sofia,9
Minja-Maria,9
Mirel,9
Miritza,9
Mirjaliisa,9
Mo,9
Moana,9
Monalisa,9
Mónika,9
Mst,9
Mumtaaz,9
Mushtaq,9
Naema,9
Nashaad,9
Nasriin,9
Nataly,9
Neetta,9
Neilikka,9
Nell,9
Nelli-Sofia,9
Nevia,9
Nga,9
Nian,9
Nihal,9
Niina-Liisa,9
Niina-Maarit,9
Niklas,9
Nikole,9
Ninka,9
Ninni-Maria,9
Nuray,9
Nuria,9
Oda,9
Oleksandra,9
Oona-Mari,9
Orsolya,9
Oula,9
Outi-Elina,9
Paw,9
Pelin,9
Pettiina,9
Pia-Lena,9
Pia-Riikka,9
Pia-Sisko,9
Piki,9
Pilke,9
Pilvikki,9
Piri,9
Pirjo-Helena,9
Pirkitta,9
Päivi-Johanna,9
Qaali,9
Rachelle,9
Rachida,9
Rafif,9
Rahmah,9
Rani,9
Rawaa,9
Rebeka,9
Rei,9
Riika-Maria,9
Riikkamari,9
Rispa,9
Ritja,9
Rochelle,9
Romi,9
Ronak,9
Roo,9
Rosa-Emilia,9
Rosella,9
Rosmari,9
Routa,9
Rufina,9
Runa-Lisa,9
Saanvi,9
Saarni,9
Sainab,9
Saira,9
Saliha,9
Sallamaaria,9
Sallariina,9
Salla-Riina,9
Salvia,9
Samiro,9
San,9
Sandra-Maria,9
Sanije,9
Sanna-Elina,9
Sanna-Helena,9
Sanna-Sisko,9
Sara-Juulia,9
Saramaria,9
Satu-Tuulia,9
Sawda,9
Saya,9
Seida,9
Seija-Sinikka,9
Selmi,9
Senita,9
Sere,9
Shahd,9
Shahed,9
Shana,9
Shara,9
Shreya,9
Sifa,9
Sihem,9
Siia,9
Siida,9
Siiri-Maija,9
Simran,9
Sinianna,9
Sini-Johanna,9
Sini-Mari,9
Sinimaria,9
Sisko-Riitta,9
Snezhana,9
Srijana,9
Suela,9
Suhuur,9
Sunná,9
Sunny,9
Susette,9
Suska,9
Susse,9
Svenja,9
Tabarak,9
Tabarek,9
Taina-Liisa,9
Taina-Maija,9
Taisiia,9
Tam,9
Tao,9
Tarja-Maija,9
Taru-Leena,9
Tasneem,9
Teele,9
Terése,9
Teresita,9
Tertta,9
Terttu-Kaarina,9
Tiiamaria,9
Tiia-Noora,9
Tikva,9
Tini,9
Tonia,9
Tricia,9
Tuija-Maria,9
Tuula-Kaarina,9
Tuula-Mari,9
Ulla-Christina,9
Ulla-Maaria,9
Urszula,9
Uwase,9
Vaili,9
Valona,9
Veanna,9
Veera-Liisa,9
Veina,9
Viive,9
Viivu,9
Vilma-Maria,9
Virpi-Maria,9
Vittoria,9
Wasana,9
Wen,9
Wendi,9
Yanina,9
Yona,9
Yuk,9
Yumna,9
Yun,9
Zakiya,9
Ziba,9
Aaisha,8
Aata,8
Adelma,8
Adine,8
Aija-Mari,8
Aila-Maria,8
Aino-Kaarina,8
Aino-Marjatta,8
Aino-Riikka,8
Airin,8
Aisa,8
Ajna,8
Ajsa,8
Alexiina,8
Alyaa,8
Amarachi,8
Ameli,8
Aminat,8
Amora,8
Angeliki,8
Anhaar,8
Anna-Johanna,8
Anna-Kerttu,8
Anna-Loviisa,8
Anna-Lyydia,8
Annareeta,8
Ann-Christina,8
Anne-Carita,8
Anne-Irene,8
Anne-Katriina,8
Anneke,8
Anne-Sofie,8
Ann-Gret,8
Anni-Maarit,8
Anni-Pauliina,8
Ann-Len,8
Annlis,8
Annuliina,8
Anouk,8
Anu-Kaarina,8
Anuradha,8
Anu-Sisko,8
Anu-Tuulia,8
Aqsa,8
Areej,8
Arja-Kaarina,8
Arlena,8
Aronia,8
Arwen,8
Asel,8
Asil,8
Assia,8
Auli-Maija,8
Ayala,8
Ban,8
Barita,8
Beanna,8
Betul,8
Bina,8
Birkitta,8
Bisharo,8
Bogdana,8
Britt-Helen,8
Caitlyn,8
Camelia,8
Catariina,8
Célia,8
Chanette,8
Charlott,8
Chau,8
Cherry,8
Chrisse,8
Clary-Ann,8
Cristine,8
Csilla,8
Dafna,8
Daga,8
Daina,8
Dalya,8
Dan,8
Dani,8
Darin,8
Daryna,8
Debra,8
Delphine,8
Deqo,8
Dhuha,8
Domna,8
Doreen,8
Duygu,8
Ecrin,8
Edvina,8
Eeva-Maaria,8
Eijaliisa,8
Eija-Marja,8
Eila-Kaarina,8
Eila-Maria,8
Eila-Sisko,8
Elaf,8
Elaha,8
Ele,8
Elektra,8
Elettra,8
Elfrida,8
Elinne,8
Elinore,8
Elisa-Maria,8
Ellan,8
Elle-Sofia,8
Elli-Marja,8
Elliot,8
Elpi,8
Elsa-Sofia,8
Else-Britt,8
Elve,8
Elviina,8
Elvy,8
Elwiira,8
Émilie,8
Emmanuelle,8
Emma-Riina,8
Emme,8
Emmeli,8
Emmi-Karoliina,8
Emmi-Liina,8
Emmi-Liisa,8
Emppu,8
Emy,8
Enna-Sofia,8
Enrica,8
Enrika,8
Erisa,8
Erja-Maija,8
Esin,8
Eslem,8
Esmi,8
Essi-Noora,8
Eufemia,8
Eva-Britt,8
Eva-Maj,8
Evana,8
Evilla,8
Evina,8
Eylül,8
Faiso,8
Fanni-Maria,8
Fardus,8
Farrah,8
Fatbardha,8
Fathima,8
Ferdane,8
Fernanda,8
Fiia-Maria,8
Firdaus,8
Gamze,8
Genet,8
Genevieve,8
Gergana,8
Gigi,8
Gullbritt,8
Gunne,8
Gunni-Maj,8
Haboon,8
Haliimo,8
Halime,8
Hamide,8
Haniya,8
Hanna-Kristiina,8
Hanna-Marie,8
Hanna-Stina,8
Heide,8
Helmi-Ilona,8
Hennika,8
Henni-Maria,8
Hilli,8
Hoa,8
Hua,8
Hue,8
Iben,8
Ibtisaam,8
Idaliina,8
Iida-Juulia,8
Iida-Maaria,8
Iida-Marja,8
Iisa-Maria,8
Iitamari,8
Iitamaria,8
Ildiko,8
Ilse-Maj,8
Ineza,8
Ingemaj,8
Ing-Marie,8
Inja,8
Inka-Leena,8
Inka-Lilja,8
Inki,8
Íris,8
Isha,8
Iveta,8
Ivie,8
Jaana-Kristiina,8
Jaana-Riitta,8
Jacinda,8
Jade-Maria,8
Jamelia,8
Janea,8
Janja,8
Jannie,8
Janni-Mari,8
Jawahir,8
Jelissa,8
Jemila,8
Jeniina,8
Jenissa,8
Jenna-Lotta,8
Jenna-Marika,8
Jenna-Miia,8
Jenniliisa,8
Jesmiina,8
Jessa,8
Jeta,8
Jevgenija,8
Jian,8
Jie,8
Jimena,8
Joann,8
Jodie,8
Jola,8
Jonna-Juulia,8
Joséphine,8
Julienne,8
Jyoti,8
Kaddy,8
Kadra,8
Kaie,8
Kaisa-Riikka,8
Kaisu-Liisa,8
Kalpana,8
Kani,8
Kanyarat,8
Kasmira,8
Kaste,8
Katla,8
Katri-Anna,8
Keea,8
Kheda,8
Kieu,8
Kiia-Sofia,8
Kiida,8
Kira-Maria,8
Kirsi-Maaret,8
Kirsi-Tiina,8
Kirstin,8
Kjerstin,8
Klavdia,8
Kristella,8
Kristiine,8
Laara,8
Laetitia,8
Laura-Lotta,8
Leena-Maarit,8
Lemmikki,8
Lenna,8
Lenni,8
Leoni,8
Leslie,8
Lexi,8
Liini,8
Liisa-Marjatta,8
Liise,8
Lill,8
Lillie,8
Lina-Lotta,8
Lindita,8
Lis-Beth,8
Lisel,8
Lissa,8
Lisse,8
Livi,8
Loan,8
Lois,8
Lua,8
Lyubov,8
Maana,8
Mabel,8
Macy,8
Madelin,8
Maggi,8
Mahlet,8
Maijariitta,8
Maija-Sofia,8
Maiju-Liisa,8
Maiken,8
Maivor,8
Majda,8
Maj-Helen,8
Malinda,8
Mallak,8
Mansi,8
Margalit,8
Margarete,8
Margo,8
Maria-Christina,8
Maria-Kaisa,8
Maria-Karoliina,8
Maria-Pia,8
Maricel,8
Marie-Anne,8
Mariet,8
Mari-Helen,8
Mari-Kaarina,8
Marikaisa,8
Mari-Louise,8
Marin,8
Mari-Pauliina,8
Marja-Katriina,8
Marjama,8
Marja-Tuulia,8
Marjo-Helena,8
Marjoriikka,8
Marru,8
Maryanne,8
Masal,8
Masuma,8
May-Gret,8
Mayra,8
Memmu,8
Merena,8
Mereta,8
Meri-Maija,8
Mette-Marie,8
Mia-Leena,8
Mihane,8
Miiru,8
Miléa,8
Miliana,8
Milja-Sofia,8
Milka-Maria,8
Milla-Lotta,8
Milya,8
Ming,8
Minire,8
Minna-Helena,8
Minnariikka,8
Minttumaria,8
Mirell,8
Mirena,8
Mirita,8
Mirjeta,8
Mirka-Leena,8
Mirta,8
Mona-Liisa,8
Mouna,8
Mu,8
Naja,8
Nanami,8
Naomie,8
Nazli,8
Neea-Emilia,8
Neea-Sofia,8
Nefeli,8
Neneh,8
Neomi,8
Nera,8
Nexhmije,8
Nhat,8
Niina-Marika,8
Nina-Liisa,8
Nira,8
Njomza,8
Noora-Mari,8
Nunnu,8
Nuuro,8
Nyima,8
Oline,8
Oona-Lotta,8
Oona-Maija,8
Orvo,8
Outi-Maija,8
Patrycja,8
Pertta,8
Petra-Pauliina,8
Petra-Sofia,8
Pia-Kristina,8
Pia-Stina,8
Pihlaja,8
Piia-Sisko,8
Piippa,8
Pinka,8
Pirkko-Maija,8
Pola,8
Pranvera,8
Purity,8
Qendresa,8
Qian,8
Rachael,8
Ragnborg,8
Rahime,8
Raihana,8
Ramlo,8
Randi,8
Raqia,8
Ratree,8
Reia,8
Renu,8
Repekka,8
Reyhan,8
Rida,8
Riia-Liisa,8
Riia-Mari,8
Riikkaleena,8
Riina-Emilia,8
Rimas,8
Ritaj,8
Riti,8
Roosa-Marja,8
Roosa-Sofia,8
Rosa-Maaria,8
Rosamari,8
Roselia,8
Rose-May,8
Rozerin,8
Ruken,8
Ruqayah,8
Ruqiya,8
Ruwaida,8
Ruweida,8
Saana-Mari,8
Saara-Emilia,8
Saara-Marja,8
Sabrije,8
Sabrine,8
Saffron,8
Sairi,8
Sajida,8
Samanta,8
Sami,8
Samu,8
Sanda,8
Sanna-Lotta,8
Sannika,8
Sannimaria,8
Santeri,8
Sanvi,8
Saraella,8
Sara-Ella,8
Sara-Maaria,8
Sara-Marie,8
Sari-Marjut,8
Satu-Annika,8
Satumaria,8
Satu-Marjut,8
Satu-Minna,8
Satu-Pauliina,8
Satu-Riitta,8
Savu,8
Sebahat,8
Selvi,8
Senait,8
Serap,8
Sessi,8
Severiina,8
Shahin,8
Shakira,8
Shanna,8
Sheena,8
Shirel,8
Silja-Maaria,8
Sini-Linnea,8
Sini-Päivi,8
Sini-Sisko,8
Sinituuli,8
Sinna-Sofia,8
Sinni,8
Siria,8
Siriwan,8
Sirpa-Sisko,8
Skyla,8
Sofiella,8
Sofina,8
Soivi,8
Soumia,8
Stacey,8
Suaad,8
Suchada,8
Suheila,8
Sumaja,8
Sunisa,8
Susannah,8
Suvi-Anne,8
Suvi-Annika,8
Suvi-Hannele,8
Suvi-Juulia,8
Sveta,8
Szilvia,8
Tabitha,8
Tahmina,8
Taija-Maria,8
Taija-Tuulia,8
Taina-Mari,8
Tamana,8
Tamar,8
Tamila,8
Tani,8
Tepa,8
Terhi-Tuulikki,8
Theo,8
Tiia-Lotta,8
Tiia-Maija,8
Tiina-Kaarina,8
Tiina-Susanna,8
Tiisa,8
Tímea,8
Tittamari,8
Toivikki,8
Tram,8
Trifa,8
Tuba,8
Tuija-Maarit,8
Tuija-Mari,8
Tuiri,8
Tulan,8
Tuula-Leena,8
Tuula-Sisko,8
Türkan,8
Ulla-Marjatta,8
Ulla-May,8
Ulla-Terttu,8
Valentine,8
Valmu,8
Venla-Maija,8
Venla-Sofia,8
Veronique,8
Vesper,8
Vi,8
Vibeke,8
Vicki,8
Viiu,8
Viivi-Sofia,8
Viktória,8
Vili,8
Vilja-Tuulia,8
Virva-Tuulia,8
Vivea,8
Wahida,8
Wanida,8
Wilmiina,8
Xuan,8
Yasaman,8
Yuna,8
Yurub,8
Zahara,8
Zeina,8
Zora,8
Zuzana,8
Aadaliina,7
Aada-Olivia,7
Adia,7
Adila,7
Aditi,7
Afrin,7
Agne,7
Aïcha,7
Aija-Maria,7
Aina-Maria,7
Aino-Linnea,7
Aisho,7
Alaia,7
Albertina,7
Aldina,7
Alecia,7
Aliise,7
Alima,7
Alsu,7
Altina,7
Alvi,7
Ameera,7
Amenah,7
Amiina,7
Amporn,7
Anca,7
Anessa,7
Anfa,7
Anfac,7
Anica,7
Anis,7
Anitha,7
Anja-Kaisa,7
Anna-Christina,7
Anna-Greetta,7
Anna-Henriikka,7
Annakatri,7
Annalina,7
Anna-Linnea,7
Anna-Maja,7
Anna-Mariia,7
Anna-Marjatta,7
Anna-Miina,7
Annaroosa,7
Ann-Cristin,7
Ann-Cristine,7
Anne-Britt,7
Anne-Marjaana,7
Anne-Riikka,7
Annett,7
Anni-Liina,7
Annita,7
Ann-Kristina,7
Ansela,7
Anthea,7
Anu-Katri,7
Anuleena,7
Anu-Marjaana,7
Anu-Reetta,7
Anu-Riina,7
Ara,7
Aretta,7
Ariadne,7
Ariya,7
Arja-Tuulikki,7
Arleena,7
Artina,7
Aruna,7
Arzo,7
Ashna,7
Ava-Sofia,7
Avigail,7
Aysan,7
Banaz,7
Begard,7
Behije,7
Besiana,7
Bethany,7
Bethel,7
Betta,7
Beyza,7
Binita,7
Büsra,7
Carlota,7
Cata,7
Cécilia,7
Celin,7
Cemile,7
Chaima,7
Chantel,7
Chatrine,7
Cheri,7
Chi,7
Chidera,7
Chimamanda,7
Cirilla,7
Cleopatra,7
Da,7
Dafne,7
Deniza,7
Diara,7
Diba,7
Dieu,7
Dijana,7
Dimah,7
Dino,7
Divya,7
Dóra,7
Dorsa,7
Edibe,7
Edwina,7
Eedel,7
Eetu,7
Eevaliina,7
Eeva-Liina,7
Eeva-Maarit,7
Eevi-Lotta,7
Eevi-Sofia,7
Efi,7
Egle,7
Eija-Irmeli,7
Elahe,7
Elaisa,7
Elba,7
Elenora,7
Elinda,7
Elisabetta,7
Elisse,7
Elize,7
Ella-Lotta,7
Ellika,7
Elmiida,7
Elmina,7
Elsbet,7
Elsi-Maria,7
Emeli,7
Emese,7
Emiliina,7
Emma-Juulia,7
Emma-Maaria,7
Emma-Pauliina,7
Emmariikka,7
Emmariina,7
Emmastiina,7
Emmi-Elina,7
Emmi-Maaria,7
Emmi-Reetta,7
Emna,7
Enikö,7
Erda,7
Eris,7
Erla,7
Erlinda,7
Ermina,7
Ertta,7
Essie,7
Essi-Sofia,7
Esta,7
Evangelina,7
Evea,7
Fadia,7
Faezeh,7
Fahimeh,7
Fan,7
Fanni-Lotta,7
Faranak,7
Farnaz,7
Faustina,7
Favour,7
Feelia,7
Felice,7
Felicity,7
Femmi,7
Feven,7
Florencia,7
Gabriel,7
Geeta,7
Gerta,7
Gila,7
Golda,7
Gullveig,7
Gundis,7
Gungerd,7
Gun-Gerd,7
Gunne-Maj,7
Habon,7
Haldis,7
Halyna,7
Han,7
Hang,7
Hannastiina,7
Hanne-Marie,7
Hanne-Marika,7
Hannimari,7
Hareem,7
Hasina,7
Hayad,7
Haylie,7
Hedie,7
Hedwig,7
Heidimaria,7
Heini-Maaria,7
Heini-Mari,7
Heini-Sofia,7
Helan,7
Heldine,7
Heli-Anna,7
Heli-Anne,7
Heli-Hannele,7
Heli-Kaarina,7
Heli-Kristiina,7
Helja,7
Helju,7
Helka-Liisa,7
Helka-Maria,7
Helme,7
Helmi-Elisa,7
Helmililja,7
Hennaleena,7
Henna-Riika,7
Hertta-Maria,7
Heta-Kaisa,7
Hidaya,7
Hilpa,7
Hiltu,7
Himmi,7
Hina,7
Humaira,7
Hülya,7
Ibado,7
Idamari,7
Idman,7
Ifeoma,7
Iftin,7
Iida-Olivia,7
Iine,7
Iissa,7
Iita-Liina,7
Ilknur,7
Ilon,7
Imma,7
Ina-Sofia,7
Indy,7
Inga-Lena,7
Inga-Maj,7
Ingbritt,7
Inka-Emilia,7
Inka-Maija,7
Inna-Maria,7
Iselinn,7
Isis,7
Isobel,7
Jade-Julia,7
Jade-Juulia,7
Jadelle,7
Jade-Sofia,7
Jaina,7
Jami,7
Janda,7
Janeth,7
Janiela,7
Jannice,7
Jasu,7
Jatta-Maria,7
Jea,7
Jeli,7
Jemma,7
Jemmi,7
Jenna-Johanna,7
Jenna-Liisa,7
Jenna-Marie,7
Jennariina,7
Jenni-Juulia,7
Jennileena,7
Jenni-Riikka,7
Jintana,7
Jonida,7
Jonna-Maaria,7
Jonna-Maija,7
Jovana,7
Jutta-Kaisa,7
Kaidi,7
Kaisa-Lotta,7
Kaisamaija,7
Kaisa-Sisko,7
Kaisu-Liina,7
Kaltun,7
Kanita,7
Kannika,7
Kaori,7
Karissa,7
Karitta,7
Karlotta,7
Kasper,7
Kata-Riina,7
Kati-Annika,7
Kati-Sisko,7
Katri-Maaria,7
Katri-Susanna,7
Kelsey,7
Kenny,7
Kerttu-Liina,7
Kha,7
Khaali,7
Khadijeh,7
Khava,7
Kifah,7
Kimia,7
Kirsi-Helena,7
Kirsti-Leena,7
Kirsti-Maria,7
Kisu,7
Kreetta-Liisa,7
Krista-Maarit,7
Kristelle,7
Kristian,7
Kuisma,7
Kyla,7
Külli,7
Käpy,7
La,7
Lady,7
Laini,7
Lamija,7
Lamis,7
Laura-Annika,7
Laura-Johanna,7
Leea-Maria,7
Leelo,7
Leena-Marjut,7
Leevi,7
Leiah,7
Lele,7
Liisa-Inkeri,7
Liisa-Kaarina,7
Liisa-Maaria,7
Lijana,7
Lil,7
Lilan,7
Lilas,7
Lili-Ann,7
Lilibeth,7
Lilien,7
Liljaana,7
Liljan,7
Liljen,7
Lille-Mor,7
Lilli-Lotta,7
Lily-Rose,7
Limor,7
Liudmyla,7
Lizzie,7
Ljuba,7
Loa,7
Lonny,7
Lounatuuli,7
Lucas,7
Lula,7
Luma,7
Lumimarja,7
Lumi-Tuulia,7
Maaida,7
Maarit-Hannele,7
Madleena,7
Maeve,7
Mahabad,7
Mahdia,7
Mahira,7
Mahla,7
Maijakaisa,7
Maija-Liina,7
Maijastina,7
Maija-Stina,7
Maiju-Riikka,7
Maike,7
Maile,7
Maimu,7
Maise,7
Majgret,7
Malene,7
Manisha,7
Mar,7
Marfa,7
Maria-Emilia,7
Maria-Johanna,7
Maria-Katariina,7
Mari-Anni,7
Mari-Katariina,7
Mari-Sofia,7
Marja-Johanna,7
Marja-Katariina,7
Marja-Lisa,7
Marja-Reetta,7
Marjo-Anneli,7
Marjo-Elina,7
Marjokaisa,7
Marjo-Terttu,7
Marleene,7
Martyna,7
Marua,7
Maruzella,7
Maryamo,7
Mayada,7
Mazna,7
Meea-Maria,7
Meili,7
Meiri,7
Meisa,7
Melica,7
Melli,7
Mera,7
Mere,7
Meret,7
Meribel,7
Merisa,7
Merissa,7
Merja-Maarit,7
Merja-Sisko,7
Merjo,7
Merna,7
Meryam,7
Miamari,7
Mia-Susanna,7
Micraaj,7
Miia-Kaisa,7
Miia-Maija,7
Miia-Susanna,7
Miima,7
Miimu,7
Mikki,7
Mileah,7
Milene,7
Milga,7
Miliza,7
